"","V1","V2","V3","V4","V5"
"1",0.145833333333333,0.145833333333333,0.354166666666667,0.25,0.104166666666667
"2",0.205128205128205,0.179487179487179,0.320512820512821,0.153846153846154,0.141025641025641
"3",0.223684210526316,0.171052631578947,0.289473684210526,0.157894736842105,0.157894736842105
"4",0.223880597014925,0.208955223880597,0.253731343283582,0.164179104477612,0.149253731343284
"5",0.157894736842105,0.184210526315789,0.342105263157895,0.144736842105263,0.171052631578947
"6",0.178082191780822,0.164383561643836,0.383561643835616,0.136986301369863,0.136986301369863
"7",0.168831168831169,0.155844155844156,0.350649350649351,0.181818181818182,0.142857142857143
"8",0.136842105263158,0.147368421052632,0.357894736842105,0.252631578947368,0.105263157894737
"9",0.134615384615385,0.173076923076923,0.384615384615385,0.201923076923077,0.105769230769231
"10",0.131578947368421,0.236842105263158,0.37719298245614,0.157894736842105,0.0964912280701754
"11",0.137254901960784,0.225490196078431,0.362745098039216,0.156862745098039,0.117647058823529
"12",0.126315789473684,0.221052631578947,0.368421052631579,0.168421052631579,0.115789473684211
"13",0.111111111111111,0.166666666666667,0.37962962962963,0.231481481481481,0.111111111111111
"14",0.112244897959184,0.163265306122449,0.316326530612245,0.295918367346939,0.112244897959184
"15",0.126315789473684,0.126315789473684,0.326315789473684,0.305263157894737,0.115789473684211
"16",0.142857142857143,0.185714285714286,0.285714285714286,0.228571428571429,0.157142857142857
"17",0.136986301369863,0.164383561643836,0.328767123287671,0.232876712328767,0.136986301369863
"18",0.151162790697674,0.151162790697674,0.337209302325581,0.232558139534884,0.127906976744186
"19",0.177777777777778,0.133333333333333,0.344444444444444,0.222222222222222,0.122222222222222
"20",0.209302325581395,0.13953488372093,0.313953488372093,0.186046511627907,0.151162790697674
"21",0.197530864197531,0.148148148148148,0.271604938271605,0.222222222222222,0.160493827160494
"22",0.178571428571429,0.119047619047619,0.30952380952381,0.214285714285714,0.178571428571429
"23",0.127659574468085,0.138297872340426,0.361702127659574,0.202127659574468,0.170212765957447
"24",0.115789473684211,0.115789473684211,0.378947368421053,0.221052631578947,0.168421052631579
"25",0.10377358490566,0.169811320754717,0.320754716981132,0.264150943396226,0.141509433962264
"26",0.145833333333333,0.15625,0.28125,0.270833333333333,0.145833333333333
