"","V1","V2","V3","V4","V5"
"1",0.182608695652174,0.11304347826087,0.339130434782609,0.156521739130435,0.208695652173913
"2",0.161904761904762,0.123809523809524,0.371428571428571,0.152380952380952,0.19047619047619
"3",0.132075471698113,0.113207547169811,0.452830188679245,0.141509433962264,0.160377358490566
"4",0.168224299065421,0.121495327102804,0.420560747663551,0.14018691588785,0.149532710280374
"5",0.144067796610169,0.11864406779661,0.440677966101695,0.127118644067797,0.169491525423729
"6",0.11304347826087,0.139130434782609,0.426086956521739,0.121739130434783,0.2
"7",0.128712871287129,0.108910891089109,0.356435643564356,0.128712871287129,0.277227722772277
"8",0.134615384615385,0.144230769230769,0.269230769230769,0.115384615384615,0.336538461538462
"9",0.142857142857143,0.133333333333333,0.276190476190476,0.104761904761905,0.342857142857143
"10",0.15625,0.109375,0.328125,0.1171875,0.2890625
"11",0.172413793103448,0.103448275862069,0.379310344827586,0.137931034482759,0.206896551724138
"12",0.19672131147541,0.0983606557377049,0.336065573770492,0.163934426229508,0.204918032786885
"13",0.252525252525253,0.121212121212121,0.242424242424242,0.181818181818182,0.202020202020202
"14",0.280373831775701,0.102803738317757,0.242990654205607,0.14018691588785,0.233644859813084
"15",0.276595744680851,0.106382978723404,0.24468085106383,0.138297872340426,0.234042553191489
"16",0.269662921348315,0.112359550561798,0.213483146067416,0.146067415730337,0.258426966292135
"17",0.215189873417722,0.151898734177215,0.227848101265823,0.139240506329114,0.265822784810127
"18",0.194805194805195,0.168831168831169,0.246753246753247,0.142857142857143,0.246753246753247
"19",0.218390804597701,0.160919540229885,0.275862068965517,0.160919540229885,0.183908045977011
"20",0.247191011235955,0.134831460674157,0.235955056179775,0.202247191011236,0.179775280898876
"21",0.240384615384615,0.134615384615385,0.25,0.163461538461538,0.211538461538462
"22",0.209677419354839,0.0967741935483871,0.258064516129032,0.120967741935484,0.314516129032258
"23",0.165467625899281,0.0863309352517986,0.244604316546763,0.115107913669065,0.388489208633094
"24",0.211678832116788,0.0875912408759124,0.182481751824818,0.116788321167883,0.401459854014599
"25",0.169642857142857,0.107142857142857,0.205357142857143,0.125,0.392857142857143
"26",0.247787610619469,0.141592920353982,0.185840707964602,0.150442477876106,0.274336283185841
"27",0.244897959183673,0.173469387755102,0.255102040816327,0.112244897959184,0.214285714285714
"28",0.288461538461538,0.144230769230769,0.269230769230769,0.134615384615385,0.163461538461538
"29",0.238532110091743,0.155963302752294,0.330275229357798,0.128440366972477,0.146788990825688
"30",0.274336283185841,0.123893805309735,0.300884955752212,0.15929203539823,0.141592920353982
"31",0.242718446601942,0.135922330097087,0.320388349514563,0.155339805825243,0.145631067961165
"32",0.238636363636364,0.136363636363636,0.340909090909091,0.136363636363636,0.147727272727273
"33",0.170454545454545,0.125,0.397727272727273,0.136363636363636,0.170454545454545
"34",0.135416666666667,0.114583333333333,0.458333333333333,0.15625,0.135416666666667
"35",0.177966101694915,0.110169491525424,0.432203389830508,0.110169491525424,0.169491525423729
"36",0.179487179487179,0.111111111111111,0.435897435897436,0.136752136752137,0.136752136752137
"37",0.216666666666667,0.1,0.441666666666667,0.108333333333333,0.133333333333333
"38",0.201834862385321,0.0917431192660551,0.467889908256881,0.128440366972477,0.110091743119266
"39",0.32089552238806,0.0895522388059701,0.365671641791045,0.111940298507463,0.111940298507463
"40",0.315789473684211,0.140350877192982,0.289473684210526,0.12280701754386,0.131578947368421
"41",0.294117647058824,0.156862745098039,0.235294117647059,0.166666666666667,0.147058823529412
"42",0.184210526315789,0.157894736842105,0.25,0.25,0.157894736842105
"43",0.210526315789474,0.144736842105263,0.236842105263158,0.223684210526316,0.184210526315789
"44",0.1625,0.175,0.2375,0.2375,0.1875
"45",0.172839506172839,0.172839506172839,0.197530864197531,0.222222222222222,0.234567901234568
"46",0.172413793103448,0.172413793103448,0.229885057471264,0.195402298850575,0.229885057471264
"47",0.166666666666667,0.166666666666667,0.226190476190476,0.19047619047619,0.25
"48",0.194444444444444,0.222222222222222,0.222222222222222,0.166666666666667,0.194444444444444
"49",0.21875,0.21875,0.21875,0.171875,0.171875
"50",0.217391304347826,0.188405797101449,0.231884057971014,0.188405797101449,0.173913043478261
"51",0.231884057971014,0.173913043478261,0.202898550724638,0.202898550724638,0.188405797101449
"52",0.205479452054795,0.164383561643836,0.246575342465753,0.178082191780822,0.205479452054795
"53",0.220588235294118,0.176470588235294,0.176470588235294,0.176470588235294,0.25
"54",0.235294117647059,0.176470588235294,0.191176470588235,0.176470588235294,0.220588235294118
"55",0.27536231884058,0.217391304347826,0.159420289855072,0.173913043478261,0.173913043478261
"56",0.294117647058824,0.176470588235294,0.235294117647059,0.141176470588235,0.152941176470588
"57",0.234042553191489,0.159574468085106,0.308510638297872,0.138297872340426,0.159574468085106
"58",0.211111111111111,0.155555555555556,0.311111111111111,0.133333333333333,0.188888888888889
"59",0.156626506024096,0.132530120481928,0.337349397590361,0.144578313253012,0.228915662650602
"60",0.196428571428571,0.116071428571429,0.321428571428571,0.125,0.241071428571429
"61",0.281481481481481,0.118518518518519,0.259259259259259,0.148148148148148,0.192592592592593
"62",0.274336283185841,0.106194690265487,0.221238938053097,0.150442477876106,0.247787610619469
"63",0.369747899159664,0.109243697478992,0.142857142857143,0.151260504201681,0.226890756302521
"64",0.373913043478261,0.121739130434783,0.173913043478261,0.130434782608696,0.2
"65",0.361111111111111,0.12037037037037,0.166666666666667,0.157407407407407,0.194444444444444
"66",0.381443298969072,0.134020618556701,0.175257731958763,0.144329896907216,0.164948453608247
"67",0.411764705882353,0.107843137254902,0.137254901960784,0.137254901960784,0.205882352941176
"68",0.434782608695652,0.119565217391304,0.152173913043478,0.119565217391304,0.173913043478261
"69",0.409638554216867,0.144578313253012,0.120481927710843,0.120481927710843,0.204819277108434
"70",0.379310344827586,0.149425287356322,0.160919540229885,0.126436781609195,0.183908045977011
"71",0.333333333333333,0.137931034482759,0.160919540229885,0.160919540229885,0.206896551724138
"72",0.204081632653061,0.122448979591837,0.163265306122449,0.173469387755102,0.336734693877551
"73",0.229166666666667,0.125,0.166666666666667,0.145833333333333,0.333333333333333
"74",0.277227722772277,0.108910891089109,0.158415841584158,0.128712871287129,0.326732673267327
"75",0.414414414414414,0.0900900900900901,0.162162162162162,0.135135135135135,0.198198198198198
"76",0.41,0.1,0.17,0.15,0.17
"77",0.43298969072165,0.103092783505155,0.175257731958763,0.164948453608247,0.123711340206186
"78",0.354430379746835,0.126582278481013,0.189873417721519,0.164556962025316,0.164556962025316
"79",0.397590361445783,0.120481927710843,0.180722891566265,0.144578313253012,0.156626506024096
"80",0.373493975903614,0.144578313253012,0.204819277108434,0.132530120481928,0.144578313253012
"81",0.282051282051282,0.179487179487179,0.192307692307692,0.166666666666667,0.179487179487179
"82",0.329268292682927,0.170731707317073,0.195121951219512,0.182926829268293,0.121951219512195
"83",0.305882352941176,0.176470588235294,0.211764705882353,0.164705882352941,0.141176470588235
"84",0.333333333333333,0.150537634408602,0.258064516129032,0.150537634408602,0.10752688172043
"85",0.217741935483871,0.129032258064516,0.379032258064516,0.17741935483871,0.0967741935483871
"86",0.217391304347826,0.130434782608696,0.356521739130435,0.191304347826087,0.104347826086957
"87",0.210526315789474,0.140350877192982,0.333333333333333,0.192982456140351,0.12280701754386
"88",0.263157894736842,0.210526315789474,0.197368421052632,0.144736842105263,0.184210526315789
"89",0.215189873417722,0.215189873417722,0.215189873417722,0.189873417721519,0.164556962025316
"90",0.193181818181818,0.147727272727273,0.25,0.215909090909091,0.193181818181818
"91",0.223529411764706,0.129411764705882,0.258823529411765,0.2,0.188235294117647
"92",0.226190476190476,0.142857142857143,0.214285714285714,0.202380952380952,0.214285714285714
"93",0.246376811594203,0.173913043478261,0.173913043478261,0.260869565217391,0.144927536231884
"94",0.3,0.15,0.175,0.2375,0.1375
"95",0.408602150537634,0.182795698924731,0.150537634408602,0.150537634408602,0.10752688172043
"96",0.444444444444444,0.141414141414141,0.161616161616162,0.121212121212121,0.131313131313131
